timestamp,stimu,emo,threshold_b_a,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,threshold_pnn,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2023-11-22 06:58:37.806,Rest1,Sadness,1.0,0.0975672455532879,200,330006,623847,447353,274331,0,26775,16381,9342,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:38.806,Rest1,Sadness,1.0,0.0975672455532879,200,330006,623847,447353,274331,0,26775,16381,9342,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:39.806,Rest1,Sadness,1.0,0.0975672455532879,200,330006,623847,447353,274331,0,26775,16381,9342,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:40.806,Rest1,Sadness,1.0,0.0975672455532879,200,330006,623847,447353,274331,0,26775,16381,9342,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:41.806,Rest1,Sadness,1.0,0.0975672455532879,200,330006,623847,447353,274331,0,26775,16381,9342,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:42.806,Rest1,Sadness,1.0,0.0975672455532879,200,330006,623847,447353,274331,0,26775,16381,9342,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:43.806,Rest1,Sadness,1.0,0.35376479825115076,200,947076,1602225,129914,63953,0,32310,17188,6195,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:44.806,Rest1,Sadness,1.0,0.16839220803429955,200,280341,85939,268225,272068,0,23891,17553,3651,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:45.806,Rest1,Sadness,1.0,0.6049583118128827,200,405381,149268,67765,110762,0,47860,12099,6956,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:46.806,Rest1,Sadness,1.0,0.6049583118128827,200,405381,149268,67765,110762,0,47860,12099,6956,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:47.806,Rest1,Sadness,1.0,0.6049583118128827,200,405381,149268,67765,110762,0,47860,12099,6956,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:48.806,Rest1,Sadness,1.0,0.1460075597167072,200,541167,418245,356098,120444,0,22514,13825,5204,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:49.806,Rest1,Sadness,1.0,0.28569673932717915,200,519048,218910,154692,93083,0,35900,9917,8698,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:50.806,Rest1,Sadness,1.0,0.28569673932717915,200,519048,218910,154692,93083,0,35900,9917,8698,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:51.806,Rest1,Sadness,1.0,0.5513479267270623,200,806991,367913,200456,154086,0,61617,10119,12667,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:52.806,Rest1,Sadness,1.0,0.5513479267270623,200,806991,367913,200456,154086,0,61617,10119,12667,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:53.806,Rest1,Sadness,1.0,0.328591636283944,200,524311,738003,200772,182983,0,39713,15269,8462,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:54.806,Rest1,Sadness,1.0,0.3083992231932307,200,485150,118663,201852,141382,0,35547,11409,8866,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:55.806,Rest1,Sadness,1.0,0.19532681118187992,200,252073,305164,272405,351315,0,51328,11902,6752,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:56.806,Rest1,Sadness,1.0,0.41722507080317645,200,335857,689513,216092,92287,0,24324,14266,12300,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:57.806,Rest1,Sadness,1.0,0.41722507080317645,200,335857,689513,216092,92287,0,24324,14266,12300,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:58.806,Rest1,Sadness,1.0,0.41722507080317645,200,335857,689513,216092,92287,0,24324,14266,12300,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:58:59.806,Rest1,Sadness,1.0,0.1764936774394391,200,369656,1312815,295529,235184,0,34452,15602,17760,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:00.806,Rest1,Sadness,1.0,0.1764936774394391,200,369656,1312815,295529,235184,0,34452,15602,17760,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:01.806,Rest1,Sadness,1.0,0.4197863831267088,200,380890,463302,270297,54913,0,57188,19818,16614,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:02.806,Rest1,Sadness,1.0,0.4197863831267088,200,380890,463302,270297,54913,0,57188,19818,16614,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:03.806,Rest1,Sadness,1.0,0.5590277777777778,200,961007,978887,121536,169528,0,29052,13626,7916,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:04.806,Rest1,Sadness,1.0,0.5970233795232154,200,717957,693360,121816,156319,0,18858,7538,12605,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:05.806,Rest1,Sadness,1.0,0.5970233795232154,200,717957,693360,121816,156319,0,18858,7538,12605,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:06.806,Rest1,Sadness,1.0,0.41980081449037243,200,345441,277618,227627,142349,0,35254,7757,18285,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:07.806,Rest1,Sadness,1.0,0.41980081449037243,200,345441,277618,227627,142349,0,35254,7757,18285,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:08.806,Rest1,Sadness,1.0,0.1930480310720056,200,985716,463911,280381,298026,0,70411,21290,5541,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:09.806,Rest1,Sadness,1.0,0.9257461295806402,200,583476,264911,110001,88108,0,53784,10164,15801,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:10.806,Rest1,Anger,1.0,14.401896249773538,200,1193609,411973,16559,100152,0,141985,22670,8119,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:11.806,Rest1,Anger,1.0,14.401896249773538,200,1193609,411973,16559,100152,0,141985,22670,8119,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:12.806,Rest1,Sadness,1.0,0.283285671532604,200,895538,541627,120292,315578,0,30726,21610,7607,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:13.806,Rest1,Sadness,1.0,0.283285671532604,200,895538,541627,120292,315578,0,30726,21610,7607,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:14.806,Rest1,Sadness,1.0,0.283285671532604,200,895538,541627,120292,315578,0,30726,21610,7607,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:15.806,Rest1,Sadness,1.0,0.33883718322493833,200,518247,533729,178360,116790,0,28146,19087,6828,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22 06:59:16.806,Rest1,Sadness,1.0,0.33883718322493833,200,518247,533729,178360,116790,0,28146,19087,6828,0.236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
